timestamp,temperature_C,humidity_percent,pressure_hPa,soil_moisture_percent,anomaly_flag
2025-09-08 05:30:00,27.71,66.14,996.92,46.84,0
2025-09-08 05:40:00,35.39,65.62,1015.9,83.53,0
2025-09-08 05:50:00,29.81,55.72,1001.8,62.14,0
2025-09-08 06:00:00,29.14,63.1,1001.76,87.21,0
2025-09-08 06:10:00,34.42,50.03,1015.94,42.55,0
2025-09-08 06:20:00,33.26,78.63,992.94,48.73,0
2025-09-08 06:30:00,22.12,61.96,995.81,30.02,0
2025-09-08 06:40:00,37.38,60.11,1007.85,37.86,0
2025-09-08 06:50:00,36.9,80.89,1010.35,78.53,0
2025-09-08 07:00:00,26.87,52.58,1011.88,42.17,0
2025-09-08 07:10:00,31.98,53.74,1005.59,78.79,0
2025-09-08 07:20:00,32.47,54.04,1028.24,31.35,0
2025-09-08 07:30:00,31.3,64.32,1006.18,34.2,0
2025-09-08 07:40:00,27.25,69.32,1006.15,44.88,0
2025-09-08 07:50:00,26.64,72.4,1001.62,49.04,0
2025-09-08 08:00:00,29.87,90.72,1008.99,63.85,0
2025-09-08 08:10:00,35.86,42.51,1012.92,56.76,0
2025-09-08 08:20:00,32.72,71.09,1017.63,43.76,0
2025-09-08 08:30:00,28.15,59.43,996.09,48.0,0
2025-09-08 08:40:00,33.86,59.14,1006.03,45.21,0
2025-09-08 08:50:00,15.76,58.8,1011.57,36.28,0
2025-09-08 09:00:00,35.74,55.91,1012.7,36.68,0
2025-09-08 09:10:00,21.3,81.85,1008.05,65.42,0
2025-09-08 09:20:00,28.19,73.42,1012.34,22.58,0
2025-09-08 09:30:00,24.4,65.23,1001.53,74.26,0
2025-09-08 09:40:00,23.53,78.51,1020.46,44.86,0
2025-09-08 09:50:00,35.8,49.87,1015.94,38.41,0
2025-09-08 10:00:00,27.66,51.69,997.24,61.1,0
2025-09-08 10:10:00,31.73,43.22,999.4,72.28,0
2025-09-08 10:20:00,29.77,58.01,999.62,66.76,0
2025-09-08 10:30:00,32.39,66.62,1013.42,57.53,0
2025-09-08 10:40:00,30.38,66.03,997.72,66.3,0
2025-09-08 10:50:00,23.59,66.49,1005.35,24.25,0
2025-09-08 11:00:00,34.98,50.89,1011.64,42.17,0
2025-09-08 11:10:00,27.53,73.03,1007.47,36.33,0
2025-09-08 11:20:00,22.22,67.4,1010.07,68.37,0
2025-09-08 11:30:00,27.86,72.33,999.47,44.25,0
2025-09-08 11:40:00,37.5,46.07,1012.76,62.68,0
2025-09-08 11:50:00,34.25,68.11,1003.09,58.04,0
2025-09-08 12:00:00,28.26,53.12,1005.4,37.07,0
2025-09-08 12:10:00,28.25,61.03,1009.9,41.2,0
2025-09-08 12:20:00,28.39,70.34,1008.82,69.41,0
2025-09-08 12:30:00,40.38,65.91,1008.19,38.37,0
2025-09-08 12:40:00,31.91,56.48,1001.99,51.87,0
2025-09-08 12:50:00,32.15,65.06,1005.6,38.26,0
2025-09-08 13:00:00,35.15,49.68,1008.02,45.29,0
2025-09-08 13:10:00,31.19,76.5,997.0,49.31,0
2025-09-08 13:20:00,28.7,62.95,1004.3,38.26,0
2025-09-08 13:30:00,29.02,76.19,1011.1,35.59,0
2025-09-08 13:40:00,29.64,59.73,997.78,54.29,0
2025-09-08 13:50:00,29.81,59.76,1017.25,37.33,0
2025-09-08 14:00:00,33.64,57.36,1018.16,37.84,0
2025-09-08 14:10:00,30.26,73.76,998.04,35.91,0
2025-09-08 14:20:00,33.66,57.91,1018.86,48.83,0
2025-09-08 14:30:00,29.6,71.45,1006.85,64.16,0
2025-09-08 14:40:00,30.39,61.18,1011.35,72.6,0
2025-09-08 14:50:00,20.01,45.24,1004.03,39.11,0
2025-09-08 15:00:00,34.58,59.3,1015.38,82.25,0
2025-09-08 15:10:00,31.73,53.21,1011.25,34.93,0
2025-09-08 15:20:00,34.99,65.34,1001.49,66.25,0
2025-09-08 15:30:00,15.52,53.1,998.68,39.17,0
2025-09-08 15:40:00,40.44,74.26,996.32,36.94,0
2025-09-08 15:50:00,29.3,64.09,1009.5,38.83,0
2025-09-08 16:00:00,35.54,63.22,1012.58,49.21,0
2025-09-08 16:10:00,24.8,71.56,1013.21,58.7,0
2025-09-08 16:20:00,33.06,74.64,1007.06,60.05,0
2025-09-08 16:30:00,24.73,64.8,998.74,35.84,0
2025-09-08 16:40:00,26.88,57.29,1002.54,35.16,0
2025-09-08 16:50:00,39.57,47.26,1017.22,36.25,0
2025-09-08 17:00:00,29.05,58.14,1004.12,48.33,0
2025-09-08 17:10:00,31.09,58.83,1009.15,46.85,0
2025-09-08 17:20:00,34.35,66.07,999.39,35.75,0
2025-09-08 17:30:00,32.48,61.55,1010.69,54.04,0
2025-09-08 17:40:00,30.75,71.88,1004.34,83.94,0
2025-09-08 17:50:00,31.82,58.87,1016.37,42.43,0
2025-09-08 18:00:00,42.02,64.43,1014.19,43.5,0
2025-09-08 18:10:00,29.71,76.84,1004.03,58.39,0
2025-09-08 18:20:00,31.01,68.42,1006.99,41.62,0
2025-09-08 18:30:00,35.25,64.4,1003.59,60.03,0
2025-09-08 18:40:00,35.53,58.98,996.64,39.22,0
2025-09-08 18:50:00,35.94,58.67,1001.14,77.48,0
2025-09-08 19:00:00,33.19,56.49,1009.59,55.17,0
2025-09-08 19:10:00,24.28,59.59,1010.6,40.7,0
2025-09-08 19:20:00,38.17,72.56,1009.19,41.17,0
2025-09-08 19:30:00,24.27,62.78,1005.59,42.29,0
2025-09-08 19:40:00,31.51,51.5,1015.46,70.59,0
2025-09-08 19:50:00,26.23,82.68,1008.51,30.97,0
2025-09-08 20:00:00,29.68,68.2,1013.63,39.98,0
2025-09-08 20:10:00,31.64,50.93,993.81,41.58,0
2025-09-08 20:20:00,31.61,60.58,980.0,49.76,0
2025-09-08 20:30:00,32.11,66.11,1010.27,45.93,0
2025-09-08 20:40:00,38.07,82.05,996.6,27.63,0
2025-09-08 20:50:00,32.27,53.92,1006.3,44.0,0
2025-09-08 21:00:00,28.78,74.76,1005.58,48.51,0
2025-09-08 21:10:00,34.82,78.99,1020.7,40.58,0
2025-09-08 21:20:00,35.95,58.71,1011.2,60.3,0
2025-09-08 21:30:00,23.86,62.22,1009.33,63.79,0
2025-09-08 21:40:00,32.99,54.64,1014.7,48.82,0
2025-09-08 21:50:00,33.51,62.97,1010.95,53.46,0
2025-09-08 22:00:00,28.51,64.63,1004.34,17.58,0
2025-09-08 22:10:00,36.88,71.6,1016.57,43.68,0
2025-09-08 22:20:00,29.25,75.9,999.12,65.07,0
2025-09-08 22:30:00,30.63,57.52,1010.59,43.65,0
2025-09-08 22:40:00,29.13,45.33,995.62,38.94,0
2025-09-08 22:50:00,30.08,64.79,1009.63,84.17,0
2025-09-08 23:00:00,24.52,67.94,1009.54,77.29,0
2025-09-08 23:10:00,22.8,67.49,1021.41,57.01,0
2025-09-08 23:20:00,37.97,61.73,995.48,67.08,0
2025-09-08 23:30:00,25.77,66.25,1003.19,16.61,0
2025-09-08 23:40:00,25.04,80.15,1014.58,38.19,0
2025-09-08 23:50:00,19.23,68.82,1010.68,42.95,0
2025-09-09 00:00:00,26.81,61.27,1009.44,46.46,0
2025-09-09 00:10:00,23.38,60.0,1000.35,42.65,0
2025-09-09 00:20:00,38.21,63.3,1003.27,11.75,0
2025-09-09 00:30:00,35.05,81.37,1017.96,55.79,0
2025-09-09 00:40:00,26.56,63.17,1007.59,58.15,0
2025-09-09 00:50:00,41.26,64.8,1011.0,74.03,0
2025-09-09 01:00:00,34.91,60.18,1007.08,38.18,0
2025-09-09 01:10:00,28.38,75.99,998.54,36.95,0
2025-09-09 01:20:00,17.5,84.6,1015.47,10.0,0
2025-09-09 01:30:00,41.45,69.51,1012.03,45.6,0
2025-09-09 01:40:00,23.05,65.83,1026.45,63.52,0
2025-09-09 01:50:00,21.77,65.37,999.88,40.82,0
2025-09-09 02:00:00,35.11,41.16,1014.58,82.15,0
2025-09-09 02:10:00,42.2,72.45,997.51,46.15,0
2025-09-09 02:20:00,36.92,66.34,1009.26,52.2,0
2025-09-09 02:30:00,32.82,69.28,1015.81,29.55,0
2025-09-09 02:40:00,32.97,57.89,991.42,54.31,0
2025-09-09 02:50:00,34.27,61.16,1006.36,20.31,0
2025-09-09 03:00:00,33.79,60.89,1003.49,60.41,0
2025-09-09 03:10:00,31.41,75.22,1002.38,60.87,0
2025-09-09 03:20:00,30.52,61.21,1011.08,70.39,0
2025-09-09 03:30:00,29.69,85.83,1016.97,34.7,0
2025-09-09 03:40:00,26.23,69.31,1006.93,52.41,0
2025-09-09 03:50:00,28.6,52.24,1009.64,58.46,0
2025-09-09 04:00:00,21.54,63.71,1008.91,56.63,0
2025-09-09 04:10:00,29.51,58.48,1008.01,37.02,0
2025-09-09 04:20:00,25.06,43.06,999.29,14.12,0
2025-09-09 04:30:00,24.48,80.99,1016.87,55.2,0
2025-09-09 04:40:00,30.9,72.03,1010.36,47.71,0
2025-09-09 04:50:00,36.96,70.33,1011.16,41.5,0
2025-09-09 05:00:00,34.59,66.65,1001.55,61.46,0
2025-09-09 05:10:00,22.15,51.18,1004.33,49.33,0
2025-09-09 05:20:00,25.05,60.16,1006.59,30.21,0
2025-09-09 05:30:00,34.7,73.42,995.73,21.03,0
2025-09-09 05:40:00,25.09,54.49,994.5,33.07,0
2025-09-09 05:50:00,28.88,39.68,1003.19,85.9,0
2025-09-09 06:00:00,32.75,62.73,1012.18,60.84,0
2025-09-09 06:10:00,25.16,63.58,1002.77,52.83,0
2025-09-09 06:20:00,30.53,66.36,999.85,47.28,0
2025-09-09 06:30:00,23.33,72.29,1001.48,46.29,0
2025-09-09 06:40:00,26.99,71.38,1004.36,67.51,0
2025-09-09 06:50:00,31.6,67.59,1005.17,42.64,0
2025-09-09 07:00:00,22.04,76.96,1025.32,58.65,0
2025-09-09 07:10:00,32.2,49.81,1016.44,44.77,0
2025-09-09 07:20:00,29.9,70.05,1016.2,79.1,0
2025-09-09 07:30:00,32.76,71.27,1017.35,61.13,0
2025-09-09 07:40:00,31.12,52.6,1000.01,68.68,0
2025-09-09 07:50:00,36.82,49.97,998.22,41.23,0
2025-09-09 08:00:00,30.63,57.54,999.15,65.87,0
2025-09-09 08:10:00,27.85,58.38,1018.68,45.31,0
2025-09-09 08:20:00,30.61,72.53,1003.62,51.65,0
2025-09-09 08:30:00,32.72,58.85,997.99,74.53,0
2025-09-09 08:40:00,30.24,56.44,1004.55,34.36,0
2025-09-09 08:50:00,30.2,58.88,1006.09,53.05,0
2025-09-09 09:00:00,26.49,76.19,1010.15,56.57,0
2025-09-09 09:10:00,26.69,65.13,1010.01,57.8,0
2025-09-09 09:20:00,22.99,63.21,1001.37,43.24,0
2025-09-09 09:30:00,38.75,63.9,1013.49,81.29,0
2025-09-09 09:40:00,23.78,77.92,1002.89,30.58,0
2025-09-09 09:50:00,26.54,57.51,1006.75,71.88,0
2025-09-09 10:00:00,26.41,78.16,1013.49,68.23,0
2025-09-09 10:10:00,34.47,67.1,1002.87,78.51,0
2025-09-09 10:20:00,28.53,63.4,1003.45,26.18,0
2025-09-09 10:30:00,36.24,90.01,1012.73,36.97,0
2025-09-09 10:40:00,26.63,54.44,1001.14,72.38,0
2025-09-09 10:50:00,31.39,61.46,1004.92,21.84,0
2025-09-09 11:00:00,25.82,52.68,1012.45,25.9,0
2025-09-09 11:10:00,40.73,74.52,1024.43,42.68,0
2025-09-09 11:20:00,24.06,81.89,1012.84,52.88,0
2025-09-09 11:30:00,31.55,81.7,1011.78,73.88,0
2025-09-09 11:40:00,33.17,77.24,1012.25,47.22,0
2025-09-09 11:50:00,32.07,63.02,999.41,40.88,0
2025-09-09 12:00:00,29.07,61.35,1008.92,54.67,0
2025-09-09 12:10:00,29.35,48.29,1007.76,57.04,0
2025-09-09 12:20:00,30.22,85.36,1010.57,56.62,0
2025-09-09 12:30:00,29.26,69.69,1008.93,47.33,0
2025-09-09 12:40:00,34.82,60.08,1011.04,20.67,0
2025-09-09 12:50:00,41.05,78.28,1005.51,36.24,0
2025-09-09 13:00:00,27.21,55.27,1008.47,71.3,0
2025-09-09 13:10:00,23.15,69.07,998.18,52.81,0
2025-09-09 13:20:00,29.56,63.27,1005.44,45.16,0
2025-09-09 13:30:00,42.9,71.39,1019.13,66.77,0
2025-09-09 13:40:00,25.98,64.36,1010.55,33.05,0
2025-09-09 13:50:00,38.2,50.49,1007.83,46.62,0
2025-09-09 14:00:00,38.39,65.76,1023.17,52.07,0
2025-09-09 14:10:00,27.23,75.49,997.11,43.38,0
2025-09-09 14:20:00,32.84,64.71,999.12,51.51,0
2025-09-09 14:30:00,38.14,72.75,1021.7,47.18,0
2025-09-09 14:40:00,28.1,54.54,1008.37,29.01,0
2025-09-09 14:50:00,28.98,64.74,1006.06,52.72,0
2025-09-09 15:00:00,27.09,58.75,998.41,30.07,0
2025-09-09 15:10:00,24.93,72.47,1011.58,52.48,0
2025-09-09 15:20:00,26.75,65.31,1012.36,70.61,0
2025-09-09 15:30:00,23.88,71.9,999.24,45.78,0
2025-09-09 15:40:00,30.17,75.88,1006.88,32.43,0
2025-09-09 15:50:00,26.15,71.92,1005.32,48.1,0
2025-09-09 16:00:00,31.17,67.73,1010.05,37.52,0
2025-09-09 16:10:00,22.22,55.02,999.05,58.92,0
2025-09-09 16:20:00,31.65,64.97,1018.02,47.78,0
2025-09-09 16:30:00,34.17,59.67,1015.33,75.65,0
2025-09-09 16:40:00,20.03,61.56,1005.09,67.44,0
2025-09-09 16:50:00,31.87,61.25,1006.27,47.7,0
2025-09-09 17:00:00,36.14,55.2,1006.91,60.73,0
2025-09-09 17:10:00,23.95,45.43,1001.77,44.1,0
2025-09-09 17:20:00,38.36,58.32,1004.45,50.51,0
2025-09-09 17:30:00,32.1,66.93,1005.84,44.58,0
2025-09-09 17:40:00,26.47,51.52,1020.9,61.5,0
2025-09-09 17:50:00,29.72,65.16,1015.57,71.49,0
2025-09-09 18:00:00,32.79,84.0,1015.48,61.98,0
2025-09-09 18:10:00,30.38,75.23,1010.96,63.83,0
2025-09-09 18:20:00,32.69,81.44,999.06,63.85,0
2025-09-09 18:30:00,25.4,68.91,1007.67,58.27,0
2025-09-09 18:40:00,30.85,76.68,1015.76,32.91,0
2025-09-09 18:50:00,22.93,57.76,997.93,75.51,0
2025-09-09 19:00:00,29.44,58.56,1013.09,77.07,0
2025-09-09 19:10:00,25.48,37.61,1026.58,46.49,0
2025-09-09 19:20:00,26.32,76.86,1016.49,44.44,0
2025-09-09 19:30:00,36.18,80.4,1019.31,59.19,0
2025-09-09 19:40:00,35.46,59.47,1009.75,58.26,0
2025-09-09 19:50:00,33.05,62.46,1015.74,46.97,0
2025-09-09 20:00:00,24.54,57.46,1002.26,31.25,0
2025-09-09 20:10:00,28.42,68.83,1014.37,54.59,0
2025-09-09 20:20:00,36.07,76.25,1013.24,58.27,0
2025-09-09 20:30:00,30.71,47.57,1010.32,60.89,0
2025-09-09 20:40:00,41.6,69.09,1018.53,55.24,0
2025-09-09 20:50:00,31.97,62.23,1003.69,45.93,0
2025-09-09 21:00:00,30.96,66.13,1006.5,64.91,0
2025-09-09 21:10:00,28.45,69.59,1008.76,50.99,0
2025-09-09 21:20:00,30.67,63.12,999.76,43.03,0
2025-09-09 21:30:00,29.24,63.96,1009.82,47.29,0
2025-09-09 21:40:00,33.54,62.86,994.25,23.81,0
2025-09-09 21:50:00,34.78,74.7,1016.38,47.27,0
2025-09-09 22:00:00,26.07,69.19,1008.37,60.33,0
2025-09-09 22:10:00,23.34,67.21,1003.83,55.1,0
2025-09-09 22:20:00,20.82,52.29,1001.33,72.81,0
2025-09-09 22:30:00,32.54,61.21,1006.12,46.06,0
2025-09-09 22:40:00,24.48,73.99,1013.51,57.31,0
2025-09-09 22:50:00,19.24,65.38,1012.38,61.89,0
2025-09-09 23:00:00,31.94,71.6,1002.36,85.14,0
2025-09-09 23:10:00,44.73,92.09,977.57,2.37,1
2025-09-09 23:20:00,29.97,75.39,1013.26,34.34,0
2025-09-09 23:30:00,10.43,29.21,1034.76,6.09,1
2025-09-09 23:40:00,30.41,59.89,1008.48,77.99,0
2025-09-09 23:50:00,29.51,39.46,1008.99,45.16,0
2025-09-10 00:00:00,34.6,63.32,1010.5,62.62,0
2025-09-10 00:10:00,28.55,61.74,1014.87,68.43,0
2025-09-10 00:20:00,31.34,68.9,997.9,65.26,0
2025-09-10 00:30:00,31.61,63.46,992.71,51.88,0
2025-09-10 00:40:00,26.66,61.8,1003.46,39.52,0
2025-09-10 00:50:00,34.96,47.21,1022.41,48.78,0
2025-09-10 01:00:00,29.13,55.6,1024.18,56.88,0
2025-09-10 01:10:00,26.22,69.77,1022.65,63.62,0
2025-09-10 01:20:00,32.68,82.16,1006.46,55.01,0
2025-09-10 01:30:00,25.51,64.02,993.74,44.3,0
2025-09-10 01:40:00,30.14,68.28,989.26,58.33,0
2025-09-10 01:50:00,29.95,74.52,1003.09,62.9,0
2025-09-10 02:00:00,35.43,56.89,1006.42,55.69,0
2025-09-10 02:10:00,32.37,68.67,1018.41,37.46,0
2025-09-10 02:20:00,29.87,57.6,1014.94,47.28,0
2025-09-10 02:30:00,34.09,73.65,1009.82,64.22,0
2025-09-10 02:40:00,36.95,66.51,1000.88,29.25,0
2025-09-10 02:50:00,32.79,67.98,1000.31,18.6,0
2025-09-10 03:00:00,30.05,57.17,1010.03,72.62,0
2025-09-10 03:10:00,23.44,72.07,1013.58,57.67,0
2025-09-10 03:20:00,24.67,85.85,1011.14,59.1,0
2025-09-10 03:30:00,28.47,54.92,999.72,33.85,0
2025-09-10 03:40:00,26.95,61.6,1013.21,61.06,0
2025-09-10 03:50:00,29.07,67.32,1011.41,54.13,0
2025-09-10 04:00:00,30.28,72.86,999.43,26.24,0
2025-09-10 04:10:00,32.65,59.4,1001.73,71.36,0
2025-09-10 04:20:00,29.65,36.67,1013.51,52.38,0
2025-09-10 04:30:00,32.43,78.59,1006.12,44.06,0
2025-09-10 04:40:00,30.32,72.61,1020.71,44.33,0
2025-09-10 04:50:00,20.12,47.57,1012.01,19.77,0
2025-09-10 05:00:00,25.3,58.92,1004.11,58.9,0
2025-09-10 05:10:00,29.28,80.68,1007.92,53.93,0
2025-09-10 05:20:00,23.95,79.48,1008.51,47.09,0
2025-09-10 05:30:00,33.0,74.39,1002.17,69.18,0
2025-09-10 05:40:00,37.65,63.24,1000.7,29.24,0
2025-09-10 05:50:00,36.09,65.83,1013.61,41.05,0
2025-09-10 06:00:00,28.93,63.69,1014.76,37.25,0
2025-09-10 06:10:00,37.45,76.28,1012.83,45.82,0
2025-09-10 06:20:00,30.74,56.24,1020.12,51.01,0
2025-09-10 06:30:00,28.31,56.94,1003.67,56.45,0
2025-09-10 06:40:00,26.93,75.1,1021.39,44.8,0
2025-09-10 06:50:00,28.49,64.56,1000.79,36.84,0
2025-09-10 07:00:00,28.06,78.78,999.9,75.29,0
2025-09-10 07:10:00,10.15,96.37,1028.93,6.06,1
2025-09-10 07:20:00,30.8,64.45,1004.43,52.15,0
2025-09-10 07:30:00,30.02,55.78,1003.97,38.65,0
2025-09-10 07:40:00,32.18,65.07,1012.21,72.13,0
2025-09-10 07:50:00,35.95,50.21,1009.95,28.3,0
2025-09-10 08:00:00,34.75,60.12,998.46,44.98,0
2025-09-10 08:10:00,22.58,50.64,1004.86,39.56,0
2025-09-10 08:20:00,17.23,71.94,1005.03,32.61,0
2025-09-10 08:30:00,34.67,72.17,993.79,45.8,0
2025-09-10 08:40:00,23.17,47.7,1000.15,37.04,0
2025-09-10 08:50:00,28.88,78.34,1001.83,50.19,0
2025-09-10 09:00:00,24.15,89.97,1019.47,50.41,0
2025-09-10 09:10:00,20.99,65.46,1009.53,40.68,0
2025-09-10 09:20:00,32.71,58.59,1013.3,44.44,0
2025-09-10 09:30:00,33.8,93.24,996.01,46.54,0
2025-09-10 09:40:00,27.12,51.81,1017.55,62.15,0
2025-09-10 09:50:00,17.04,65.2,1018.41,47.77,0
2025-09-10 10:00:00,27.27,66.8,992.01,62.37,0
2025-09-10 10:10:00,31.96,78.45,1002.36,58.79,0
2025-09-10 10:20:00,22.61,68.6,1011.97,58.57,0
2025-09-10 10:30:00,30.92,60.01,1013.16,70.82,0
2025-09-10 10:40:00,29.92,55.49,1002.57,33.21,0
2025-09-10 10:50:00,32.9,61.58,1005.56,42.9,0
2025-09-10 11:00:00,30.6,54.93,1003.22,76.45,0
2025-09-10 11:10:00,25.13,65.48,1008.88,46.14,0
2025-09-10 11:20:00,35.98,59.36,1017.58,10.0,0
2025-09-10 11:30:00,29.21,50.06,1001.83,46.96,0
2025-09-10 11:40:00,29.86,77.55,1016.01,52.02,0
2025-09-10 11:50:00,25.33,60.02,1001.75,10.74,0
2025-09-10 12:00:00,27.78,52.32,1001.22,70.01,0
2025-09-10 12:10:00,25.58,63.32,1014.55,39.29,0
2025-09-10 12:20:00,29.14,65.68,1015.38,54.93,0
2025-09-10 12:30:00,38.56,47.54,1014.81,46.61,0
2025-09-10 12:40:00,23.14,68.32,997.47,30.67,0
2025-09-10 12:50:00,21.93,54.53,1004.27,33.94,0
2025-09-10 13:00:00,37.36,82.11,1014.58,35.97,0
2025-09-10 13:10:00,28.95,70.24,1008.33,66.29,0
2025-09-10 13:20:00,26.65,61.0,999.41,47.79,0
2025-09-10 13:30:00,35.2,57.55,1011.67,42.17,0
2025-09-10 13:40:00,26.97,63.95,1002.28,35.98,0
2025-09-10 13:50:00,39.13,71.13,1022.36,67.94,0
2025-09-10 14:00:00,33.39,64.75,1020.36,71.96,0
2025-09-10 14:10:00,27.56,62.83,1012.83,67.77,0
2025-09-10 14:20:00,40.79,65.58,1018.89,57.39,0
2025-09-10 14:30:00,26.97,58.96,1008.52,54.35,0
2025-09-10 14:40:00,33.71,61.57,1014.12,31.76,0
2025-09-10 14:50:00,31.5,44.14,1019.82,46.31,0
2025-09-10 15:00:00,36.51,74.74,1009.96,39.74,0
2025-09-10 15:10:00,37.81,67.99,1005.96,22.62,0
2025-09-10 15:20:00,30.16,57.27,994.36,65.86,0
2025-09-10 15:30:00,26.23,83.99,1007.33,39.56,0
2025-09-10 15:40:00,32.3,65.87,1014.59,67.94,0
2025-09-10 15:50:00,26.61,54.64,1015.57,63.23,0
2025-09-10 16:00:00,40.07,73.57,1012.03,58.35,0
2025-09-10 16:10:00,30.68,68.98,1003.67,59.19,0
2025-09-10 16:20:00,28.17,68.95,992.19,40.77,0
2025-09-10 16:30:00,30.92,60.74,1004.04,77.87,0
2025-09-10 16:40:00,23.26,69.5,1005.57,50.65,0
2025-09-10 16:50:00,25.14,62.38,1005.5,54.53,0
2025-09-10 17:00:00,36.0,70.56,1012.95,40.26,0
2025-09-10 17:10:00,26.72,45.95,1023.89,36.03,0
2025-09-10 17:20:00,24.77,60.66,1008.99,57.16,0
2025-09-10 17:30:00,32.68,82.22,1006.27,53.26,0
2025-09-10 17:40:00,35.93,57.33,1005.93,38.16,0
2025-09-10 17:50:00,33.59,58.96,1009.0,28.42,0
2025-09-10 18:00:00,34.98,60.52,1001.37,30.95,0
2025-09-10 18:10:00,26.22,52.85,1008.96,67.94,0
2025-09-10 18:20:00,22.89,42.92,1011.61,40.8,0
2025-09-10 18:30:00,37.51,62.69,1009.68,44.92,0
2025-09-10 18:40:00,28.39,66.36,1011.66,71.76,0
2025-09-10 18:50:00,28.75,64.47,1011.47,33.17,0
2025-09-10 19:00:00,36.64,63.55,993.82,39.1,0
2025-09-10 19:10:00,32.78,65.43,1013.09,38.47,0
2025-09-10 19:20:00,32.28,75.23,1002.63,74.27,0
2025-09-10 19:30:00,40.83,63.1,999.23,79.9,0
2025-09-10 19:40:00,26.78,59.26,999.16,61.27,0
2025-09-10 19:50:00,34.64,62.19,1011.47,61.75,0
2025-09-10 20:00:00,30.29,70.79,1006.22,41.29,0
2025-09-10 20:10:00,31.34,79.12,994.54,79.21,0
2025-09-10 20:20:00,37.64,58.72,1011.82,54.02,0
2025-09-10 20:30:00,32.54,65.99,996.48,62.8,0
2025-09-10 20:40:00,32.69,68.38,1009.12,48.42,0
2025-09-10 20:50:00,35.36,55.07,1009.91,45.98,0
2025-09-10 21:00:00,28.18,65.2,1015.08,74.95,0
2025-09-10 21:10:00,25.8,50.34,1022.25,58.1,0
2025-09-10 21:20:00,10.41,21.0,972.47,8.89,1
2025-09-10 21:30:00,20.17,68.67,1007.58,53.83,0
2025-09-10 21:40:00,40.28,61.16,1005.79,37.27,0
2025-09-10 21:50:00,24.48,67.02,1011.47,41.25,0
2025-09-10 22:00:00,28.89,64.82,1009.73,51.54,0
2025-09-10 22:10:00,28.62,55.24,1005.18,40.6,0
2025-09-10 22:20:00,31.54,64.55,1004.47,33.39,0
2025-09-10 22:30:00,34.08,52.67,999.07,68.02,0
2025-09-10 22:40:00,34.3,78.91,1015.9,41.83,0
2025-09-10 22:50:00,27.08,51.44,1011.67,52.07,0
2025-09-10 23:00:00,29.16,63.04,1015.34,54.44,0
2025-09-10 23:10:00,31.41,54.58,1005.52,41.18,0
2025-09-10 23:20:00,28.76,70.7,1002.75,71.76,0
2025-09-10 23:30:00,38.04,61.69,999.37,33.24,0
2025-09-10 23:40:00,32.45,59.81,1010.87,53.92,0
2025-09-10 23:50:00,33.67,73.53,999.68,53.69,0
2025-09-11 00:00:00,33.31,65.29,1022.79,49.19,0
2025-09-11 00:10:00,35.87,70.17,997.54,30.55,0
2025-09-11 00:20:00,30.91,55.19,1010.19,63.06,0
2025-09-11 00:30:00,23.52,50.95,1020.53,61.15,0
2025-09-11 00:40:00,32.0,66.07,1012.79,39.87,0
2025-09-11 00:50:00,26.74,61.81,1009.41,60.61,0
2025-09-11 01:00:00,27.36,71.26,1000.25,55.62,0
2025-09-11 01:10:00,32.93,64.2,996.95,30.79,0
2025-09-11 01:20:00,36.19,67.05,1014.16,37.19,0
2025-09-11 01:30:00,30.11,48.77,1020.05,67.07,0
2025-09-11 01:40:00,31.54,83.88,1004.49,54.64,0
2025-09-11 01:50:00,38.51,63.36,998.89,41.54,0
2025-09-11 02:00:00,31.2,71.98,988.33,37.12,0
2025-09-11 02:10:00,43.01,56.64,1000.15,42.27,0
2025-09-11 02:20:00,32.83,68.08,1007.09,43.33,0
2025-09-11 02:30:00,21.2,51.97,1020.79,37.31,0
2025-09-11 02:40:00,33.77,69.52,1013.39,23.87,0
2025-09-11 02:50:00,10.86,28.36,977.13,6.82,1
2025-09-11 03:00:00,36.45,65.29,1004.8,64.56,0
2025-09-11 03:10:00,33.37,71.98,1003.33,30.9,0
2025-09-11 03:20:00,29.31,52.67,1019.25,52.04,0
2025-09-11 03:30:00,23.88,58.16,1009.61,36.47,0
2025-09-11 03:40:00,28.95,69.57,991.18,46.08,0
2025-09-11 03:50:00,25.75,85.98,1002.61,44.83,0
2025-09-11 04:00:00,27.1,63.62,1001.13,43.58,0
2025-09-11 04:10:00,32.94,70.91,1003.63,80.04,0
2025-09-11 04:20:00,38.35,63.93,1012.5,43.4,0
2025-09-11 04:30:00,31.97,84.42,1007.14,37.88,0
2025-09-11 04:40:00,24.02,47.53,1007.39,38.56,0
2025-09-11 04:50:00,32.22,65.95,1018.51,65.66,0
2025-09-11 05:00:00,35.98,48.74,1002.43,25.22,0
2025-09-11 05:10:00,26.95,39.93,1022.91,38.56,0
2025-09-11 05:20:00,29.33,67.97,1002.63,71.7,0
2025-09-11 05:30:00,30.07,66.39,1008.71,53.66,0
2025-09-11 05:40:00,26.08,62.15,1005.75,52.88,0
2025-09-11 05:50:00,33.24,63.94,1008.99,81.98,0
2025-09-11 06:00:00,29.4,95.0,1011.56,53.7,0
2025-09-11 06:10:00,32.1,62.42,1011.47,39.38,0
2025-09-11 06:20:00,25.56,70.1,1001.98,45.77,0
